campaign_id,item_id,platform,post_id,user_id,timestamp,post_text,hashtags,country,region,city,sentiment_score,sentiment_label,topic_classification,ad_mention,emoji_score
CMP003,ITEM_1006,Twitter,0729b279-fdc2-49a4-aa25-7e23747c9689,user_82,7/27/2025 16:10,Tonight field president commercial paper tree.,['#FitInStyle'],USA,Illinois,Chicago,-0.88,Negative,Delivery,FALSE,1
CMP002,ITEM_1014,YouTube,dedb115b-b0c6-4ec0-9057-7f1026660684,user_651,9/7/2025 11:48,Politics wrong ability least if again way mention interesting.,['#FitInStyle'],USA,Florida,Miami,0.96,Positive,Delivery,TRUE,4
CMP004,ITEM_1046,Instagram,f5127744-22c4-4e1e-8935-017bed3df310,user_611,8/27/2025 21:43,Pull resource run build ask physical north nice create.,['#FootwearGoals'],USA,Massachusetts,Boston,0.06,Neutral,Product Review,TRUE,0
CMP003,ITEM_1006,Facebook,580f909d-d50c-401b-adad-24421d495ce3,user_645,4/30/2025 22:38,Respond finally analysis black reveal street half situation rich.,['#SneakerDrop'],USA,Florida,Orlando,0.74,Positive,Ad Feedback,TRUE,3
CMP003,ITEM_1012,Facebook,b300f663-dd16-4f5c-a69d-803e4d13180f,user_588,5/15/2025 14:07,Test key clear animal yard enjoy lay process far million market participant weight.,['#FootwearGoals'],USA,Washington,Seattle,-0.96,Negative,Delivery,TRUE,5
CMP002,ITEM_1003,YouTube,abfaa1d6-8437-4e61-9ac0-cdc797b1bce0,user_174,5/5/2025 18:29,Court song feel change window this wide.,['#FootwearGoals'],USA,Illinois,Chicago,-0.05,Neutral,Product Review,FALSE,5
CMP005,ITEM_1021,Instagram,d0137d3d-524b-4fcb-a32f-5a824932d128,user_721,9/9/2025 19:30,Half try certain red establish realize ten leader certain career leg.,['#SneakerDrop'],USA,Washington,Seattle,-0.88,Negative,Ad Feedback,TRUE,5
CMP004,ITEM_1016,YouTube,506975ac-ca5f-4f9c-ba1a-d7d4bbbeaaa9,user_943,6/11/2025 23:06,Fish film yourself American government state interest chair another as huge body.,['#FitInStyle'],USA,Texas,Dallas,-0.78,Negative,Brand Perception,TRUE,5
CMP002,ITEM_1017,TikTok,3b3f9d26-f800-42ae-a952-c9fea58b3e16,user_725,6/12/2025 15:19,Other million image information quite he.,['#FootwearGoals'],USA,Texas,Austin,0.49,Positive,Product Review,FALSE,1
CMP005,ITEM_1039,YouTube,3be3ee77-f09f-42cc-bc2b-0abd8b18ff79,user_591,5/1/2025 22:42,Admit full become ready someone book simple financial.,['#FitInStyle'],USA,Colorado,Denver,0.43,Positive,Brand Perception,FALSE,4
CMP005,ITEM_1012,Instagram,efba45df-116d-475c-b286-1942232049bc,user_34,9/20/2025 7:19,Response start chance author reason already tonight increase sea.,['#SummerKicks'],USA,Arizona,Phoenix,0.5,Positive,Product Review,FALSE,4
CMP003,ITEM_1019,Twitter,7e0efe52-b793-46fd-899d-77bb5ebc2d5c,user_759,5/12/2025 19:26,Market and available school yet century consider though man beautiful maybe herself whole.,['#FootwearGoals'],USA,Florida,Miami,-0.94,Negative,Product Review,TRUE,2
CMP003,ITEM_1005,Twitter,31089b0f-685c-47bc-8593-eab5b86889c9,user_384,9/27/2025 9:46,Several run draw force meet himself course girl nature PM region firm nothing tax.,['#FitInStyle'],USA,Florida,Orlando,-0.95,Negative,Product Review,FALSE,1
CMP005,ITEM_1029,Twitter,c675d2ea-d3b5-4137-9634-83c1225801d0,user_115,4/1/2025 8:17,Spring sound a rise raise break specific single explain friend evening pass.,['#RunFast2025'],USA,Massachusetts,Boston,-0.1,Neutral,Brand Perception,FALSE,0
CMP002,ITEM_1008,YouTube,cb01431c-88b2-4844-8286-71a225f3d391,user_411,3/30/2025 4:19,Media last member around mind mouth wear scientist remember action.,['#RunFast2025'],USA,Texas,Dallas,0.89,Positive,Ad Feedback,TRUE,2
CMP001,ITEM_1018,Instagram,b79cc328-6cf6-4bd2-bc35-464252832f80,user_767,6/14/2025 18:34,Include mention could but why just past.,['#RunFast2025'],USA,Arizona,Phoenix,-0.93,Negative,Brand Perception,FALSE,0
CMP005,ITEM_1031,Instagram,0c14f1fc-1513-489c-b891-df61c43b42d9,user_205,7/27/2025 7:08,Trade help by century by spring.,['#FitInStyle'],USA,Georgia,Atlanta,0.74,Positive,Brand Perception,FALSE,0
CMP003,ITEM_1029,Instagram,4ba291b6-6165-44b3-9b10-66a9577cd8cc,user_278,7/21/2025 23:30,Possible claim student science likely material spring deal road.,['#RunFast2025'],USA,California,Los Angeles,0.09,Neutral,Brand Perception,FALSE,5
CMP003,ITEM_1031,YouTube,dec4d9f4-463d-49a4-b8b5-44260ee6cd6b,user_428,7/20/2025 23:52,Fast product science large agent clearly difference friend address.,['#RunFast2025'],USA,Washington,Seattle,0.04,Neutral,Product Review,TRUE,5
CMP001,ITEM_1009,Twitter,83ccd1de-5326-49dc-829c-6d386f5a7400,user_396,9/13/2025 4:53,Whatever eight sign open meet never bring staff PM real.,['#FootwearGoals'],USA,Arizona,Phoenix,0.47,Positive,Delivery,FALSE,1
CMP001,ITEM_1032,TikTok,0db24747-f7fe-4829-82d6-64d97a707ea5,user_829,6/8/2025 10:50,Often husband loss pressure both gas.,['#SneakerDrop'],USA,Texas,Austin,-0.76,Negative,Ad Feedback,TRUE,1
CMP001,ITEM_1048,TikTok,7bcdc94b-1c3b-47ce-9dfd-cd76c4427d8f,user_885,9/17/2025 3:56,Clear money respond nation newspaper kind live eight compare final.,['#RunFast2025'],USA,Florida,Orlando,0.73,Positive,Product Review,TRUE,1
CMP003,ITEM_1000,YouTube,40673d15-c1dc-4334-afea-312d70230636,user_859,5/22/2025 3:29,Arrive no project find wall small partner authority nearly worry democratic most imagine.,['#SummerKicks'],USA,Texas,Austin,0.75,Positive,Delivery,TRUE,4
CMP002,ITEM_1016,Instagram,beb30c31-82bf-4637-8bf1-8bb1ad583cb1,user_416,5/26/2025 4:14,Fight its recognize reach poor authority.,['#RunFast2025'],USA,Illinois,Chicago,-0.9,Negative,Product Review,FALSE,2
CMP003,ITEM_1001,Twitter,bd7022af-1398-482a-bd72-65f447e86baf,user_583,5/16/2025 13:28,Enough hit keep wonder today industry little old develop apply today thing.,['#SneakerDrop'],USA,Illinois,Chicago,0.41,Positive,Brand Perception,TRUE,1
CMP005,ITEM_1011,Instagram,54a99c0d-5e1c-4bfa-b481-1ddb493f4c05,user_576,4/27/2025 23:00,Expert question sport trade much success.,['#SneakerDrop'],USA,Massachusetts,Boston,-0.65,Negative,Ad Feedback,FALSE,2
CMP002,ITEM_1040,YouTube,0a72f7e4-2b69-40f3-b720-8f2fcafad0eb,user_380,7/1/2025 6:04,First country American major either ever firm probably charge no truth.,['#SummerKicks'],USA,Florida,Orlando,0.73,Positive,Brand Perception,FALSE,5
CMP002,ITEM_1007,YouTube,c3510284-c700-4ad2-a18f-1e2f6b269760,user_699,7/1/2025 6:06,Sometimes American anything town report southern long any.,['#SneakerDrop'],USA,Washington,Seattle,-0.05,Neutral,Ad Feedback,FALSE,3
CMP005,ITEM_1001,Facebook,172c865a-cd89-4a7b-90cb-ab52d8b32b7a,user_960,7/17/2025 1:56,Section future describe term move response police effect rest in investment.,['#FitInStyle'],USA,Illinois,Chicago,-0.98,Negative,Brand Perception,TRUE,5
CMP001,ITEM_1035,YouTube,4effb3e1-bac1-411a-824d-48dc0cd2d11d,user_345,5/19/2025 21:33,Drive southern how perhaps generation significant discover concern.,['#FootwearGoals'],USA,Illinois,Chicago,-0.68,Negative,Product Review,TRUE,2
CMP005,ITEM_1042,Facebook,75cee031-89f9-4447-abed-ab4d56a92e1f,user_652,6/9/2025 4:26,Must early these similar second resource.,['#SneakerDrop'],USA,California,San Diego,-0.43,Negative,Product Review,TRUE,1
CMP003,ITEM_1043,Twitter,f9dd299c-e720-4c8e-b816-d7f5448c83fc,user_201,8/14/2025 2:30,Serious contain each employee food Congress economic factor wind least network.,['#SummerKicks'],USA,California,Los Angeles,0.83,Positive,Delivery,FALSE,1
CMP002,ITEM_1046,YouTube,39a9f38f-3994-41bc-90b6-ac6690feda20,user_634,4/12/2025 15:57,Structure return ok conference bank there any couple most former help.,['#SneakerDrop'],USA,Florida,Miami,0.49,Positive,Ad Feedback,TRUE,3
CMP005,ITEM_1000,TikTok,09c37767-0aea-413c-8a36-630a2e0afc7e,user_386,4/20/2025 12:11,Point single president car likely study represent thus.,['#SummerKicks'],USA,Arizona,Phoenix,0.1,Neutral,Brand Perception,FALSE,4
CMP004,ITEM_1032,YouTube,67a23a88-b985-48af-b3fb-ae4e2823fa29,user_174,6/21/2025 6:59,Financial focus present benefit political fall suffer dog consider radio.,['#FitInStyle'],USA,Florida,Orlando,-0.75,Negative,Delivery,TRUE,1
CMP004,ITEM_1049,Instagram,1bb4558c-68ae-4084-8e8b-fde4be0d7584,user_757,8/2/2025 15:52,Peace civil best market until parent top really.,['#SneakerDrop'],USA,Texas,Dallas,-0.06,Neutral,Ad Feedback,FALSE,1
CMP004,ITEM_1000,Facebook,4d09a035-ed86-4876-a197-7f5ac8d34419,user_344,4/27/2025 5:00,Investment mouth series board knowledge draw must far simply commercial his.,['#SummerKicks'],USA,Washington,Seattle,0.54,Positive,Delivery,FALSE,5
CMP001,ITEM_1017,Twitter,082ed613-c7c0-408d-8477-2cc0b8cf0ab6,user_943,9/16/2025 4:56,Own market question gas stop evening soldier address large night also rock.,['#RunFast2025'],USA,Florida,Orlando,-0.71,Negative,Delivery,FALSE,0
CMP005,ITEM_1019,Instagram,2fb8cefa-438b-4278-8f63-834cb205dcc6,user_230,4/23/2025 13:30,Her although surface mean police ok small common.,['#FootwearGoals'],USA,Florida,Miami,0.55,Positive,Ad Feedback,FALSE,5
CMP001,ITEM_1005,Instagram,f5503853-bb40-49cd-8fc7-3d836388d4a6,user_998,4/12/2025 5:17,Want open person yet anyone likely yeah section interest.,['#SneakerDrop'],USA,Texas,Austin,0.32,Positive,Ad Feedback,FALSE,5
CMP003,ITEM_1046,Twitter,9cc05093-3f85-46ce-910f-dd3d18458d77,user_684,6/18/2025 10:19,Factor level do almost far important move just suggest.,['#FootwearGoals'],USA,Texas,Dallas,0.97,Positive,Ad Feedback,TRUE,0
CMP004,ITEM_1044,Twitter,19ecd016-6322-4932-93bf-2118a3881364,user_930,8/4/2025 20:42,Even both better defense responsibility writer tonight ok task.,['#SummerKicks'],USA,Washington,Seattle,0.64,Positive,Product Review,FALSE,1
CMP003,ITEM_1045,Facebook,9dbd1832-2390-4af3-b988-3c39e8b9f35a,user_365,9/6/2025 9:48,With brother institution situation share develop inside.,['#SummerKicks'],USA,Massachusetts,Boston,0.69,Positive,Delivery,FALSE,3
CMP005,ITEM_1008,Facebook,f1819b2c-2dd3-4ae2-a1fb-60ccff0e0737,user_957,4/9/2025 14:34,Season week usually discover girl speak.,['#FootwearGoals'],USA,Arizona,Phoenix,0.65,Positive,Product Review,TRUE,2
CMP001,ITEM_1007,Instagram,ff1124ea-4b8c-4ae8-a888-9ee5f70f2b82,user_392,6/26/2025 0:19,Among exactly perform check short history best see purpose never or group manager.,['#SneakerDrop'],USA,California,Los Angeles,-0.7,Negative,Delivery,FALSE,3
CMP004,ITEM_1031,TikTok,6b5c5ee1-8760-401d-aa67-24360c5dd0a6,user_758,5/31/2025 22:38,Describe new financial public hospital number mission will region fly hand after game.,['#SneakerDrop'],USA,California,San Diego,0.39,Positive,Brand Perception,FALSE,1
CMP004,ITEM_1028,Facebook,f8196358-dbb6-4206-bd9a-7631f8c62bef,user_355,4/13/2025 16:01,Improve gun can report dog organization also land inside lot note.,['#SummerKicks'],USA,Texas,Austin,-0.56,Negative,Delivery,TRUE,0
CMP005,ITEM_1012,TikTok,b7a78810-c40f-425d-88b1-62f83810811f,user_391,5/11/2025 7:47,Morning amount task form you top product development kid life thing.,['#FitInStyle'],USA,Texas,Dallas,0.41,Positive,Delivery,TRUE,2
CMP002,ITEM_1008,YouTube,8af2c740-2243-44ff-8c07-c71d22c1f739,user_840,4/30/2025 18:55,This check indeed so across realize place research.,['#RunFast2025'],USA,Colorado,Denver,0.9,Positive,Ad Feedback,FALSE,5
CMP005,ITEM_1012,TikTok,4bb1fee0-c8d3-4523-a29c-4bbccc051c4b,user_348,5/28/2025 23:58,Interest line pretty property outside whom item.,['#FootwearGoals'],USA,Illinois,Chicago,-0.68,Negative,Product Review,FALSE,2
CMP001,ITEM_1013,Instagram,8b7420f0-74e8-405b-a420-eb296528cd5f,user_798,5/30/2025 19:21,Represent agreement agency middle beautiful economy.,['#SummerKicks'],USA,Colorado,Denver,-0.9,Negative,Ad Feedback,FALSE,0
CMP002,ITEM_1033,YouTube,a2200ac0-ba5f-473b-9df3-09bd74eaf160,user_934,4/3/2025 5:03,Onto few hope baby event anyone sure.,['#SummerKicks'],USA,Georgia,Atlanta,0.09,Neutral,Delivery,FALSE,5
CMP001,ITEM_1028,YouTube,15b95536-c3a6-4450-abcb-c870c29e0605,user_266,9/26/2025 15:36,Half product and Mrs commercial week game process turn leader professional.,['#SummerKicks'],USA,Illinois,Chicago,-0.05,Neutral,Ad Feedback,TRUE,1
CMP004,ITEM_1019,TikTok,9941951b-dc7e-401a-9d00-b2beb199e6cf,user_709,9/11/2025 19:31,City billion pay culture safe political.,['#RunFast2025'],USA,Texas,Austin,-0.77,Negative,Brand Perception,FALSE,3
CMP002,ITEM_1046,Instagram,89599986-15cb-43dd-8c4b-26d0c42d51e0,user_406,9/21/2025 19:50,Kitchen wife walk cover rest start really surface lead understand call.,['#SummerKicks'],USA,Georgia,Atlanta,0.8,Positive,Delivery,TRUE,1
CMP004,ITEM_1020,Instagram,98772744-2d4c-4ffe-9e83-d8f7ef76950c,user_127,5/20/2025 12:07,Democrat happy three different century hair wrong glass.,['#FitInStyle'],USA,California,Los Angeles,0.64,Positive,Ad Feedback,FALSE,3
CMP005,ITEM_1028,Instagram,4bcc0e47-97f9-47fb-820a-0b3b76567e09,user_937,7/25/2025 23:04,Trip page difference today shake agree.,['#RunFast2025'],USA,Illinois,Chicago,0.82,Positive,Brand Perception,TRUE,2
CMP004,ITEM_1025,YouTube,277b7e62-cb92-487c-b85e-196fca9a7adc,user_366,7/30/2025 22:05,Indicate instead that woman too hotel way.,['#FitInStyle'],USA,Arizona,Phoenix,0.59,Positive,Product Review,TRUE,4
CMP003,ITEM_1018,TikTok,cac86758-598a-498f-a91d-22c998ca397e,user_83,5/17/2025 20:28,Sing talk find stop activity forward rule both turn form million network.,['#FitInStyle'],USA,Florida,Orlando,0.48,Positive,Ad Feedback,FALSE,4
CMP004,ITEM_1031,Facebook,8fe9a39b-921a-4d2b-8686-137c793e02d4,user_705,8/14/2025 1:05,Force degree president think Mr receive stock.,['#SummerKicks'],USA,Colorado,Denver,-0.02,Neutral,Delivery,TRUE,5
CMP004,ITEM_1000,Instagram,8412f73e-ffa7-43cf-8f12-5a0cd7c4b11d,user_569,6/27/2025 0:54,Sister carry under develop issue nothing new per here.,['#SneakerDrop'],USA,Arizona,Phoenix,0.44,Positive,Product Review,FALSE,5
CMP001,ITEM_1000,Instagram,2147e689-a714-485a-8707-f184061613e8,user_426,8/25/2025 17:06,Compare look put health late too sense.,['#FitInStyle'],USA,California,Los Angeles,-0.49,Negative,Brand Perception,TRUE,1
CMP003,ITEM_1048,Facebook,861e0856-b175-4f92-ac71-86a72ac7a9f6,user_227,8/20/2025 6:38,Enter use reflect prevent sense parent economy mention voice page assume soldier.,['#SneakerDrop'],USA,California,Los Angeles,0.04,Neutral,Product Review,FALSE,0
CMP003,ITEM_1009,TikTok,5e6a1ed2-1be4-4b10-97eb-fb751decdc4e,user_282,9/7/2025 3:30,Office bit worker support court moment cold participant trade hand environment trouble single.,['#RunFast2025'],USA,Florida,Orlando,0.4,Positive,Ad Feedback,TRUE,1
CMP001,ITEM_1038,Facebook,d4150458-22bf-45da-a24b-25034fd62ec7,user_246,5/28/2025 23:41,Others last letter cover foreign cause final buy Democrat along appear.,['#FootwearGoals'],USA,California,Los Angeles,0.68,Positive,Ad Feedback,FALSE,5
CMP003,ITEM_1049,Twitter,9da5355b-894d-4d8f-9383-b2a756cdb5ef,user_464,9/11/2025 18:53,Only treat conference capital decision suggest.,['#SummerKicks'],USA,Texas,Dallas,-0.88,Negative,Brand Perception,TRUE,0
CMP002,ITEM_1027,TikTok,f1ef7892-aac5-4869-b55a-1e9e8a52d4ef,user_272,8/10/2025 16:18,Want figure five anyone federal successful.,['#SummerKicks'],USA,Texas,Austin,-0.73,Negative,Delivery,TRUE,0
CMP004,ITEM_1009,Facebook,1d9b7f3e-49f2-4be4-bb20-fb0ad18e4c51,user_548,5/6/2025 4:43,Throw deep toward middle view candidate door many.,['#FootwearGoals'],USA,Georgia,Atlanta,0.08,Neutral,Ad Feedback,TRUE,4
CMP002,ITEM_1022,Twitter,d5e57289-5073-4130-ad96-1a80ebea854c,user_796,5/20/2025 0:04,Almost rich another picture read clear mission be.,['#FitInStyle'],USA,Washington,Seattle,-0.9,Negative,Ad Feedback,FALSE,1
CMP005,ITEM_1018,YouTube,37eac216-175c-446a-8acf-db45704020be,user_63,4/26/2025 17:54,Minute alone matter computer man woman half reason program meet kitchen vote major.,['#RunFast2025'],USA,California,Los Angeles,0.55,Positive,Delivery,FALSE,0
CMP004,ITEM_1004,YouTube,b06781b3-85b4-4393-8a50-dad6496c93f1,user_347,6/6/2025 15:26,Generation treat relate Republican floor international will short.,['#SummerKicks'],USA,Massachusetts,Boston,0.43,Positive,Ad Feedback,FALSE,2
CMP001,ITEM_1034,Facebook,d9e4b946-02c5-46f5-8167-df82148741b0,user_703,5/5/2025 6:11,Media your become approach develop everyone on human child measure everyone huge.,['#SneakerDrop'],USA,Georgia,Atlanta,0.83,Positive,Product Review,TRUE,5
CMP003,ITEM_1004,Facebook,dafab1aa-1dc3-4012-a7b8-d625a57947b5,user_446,4/24/2025 12:02,Debate lay call ask theory skill our trip capital serious.,['#RunFast2025'],USA,Washington,Seattle,0.62,Positive,Delivery,FALSE,4
CMP005,ITEM_1049,Facebook,820f5259-018a-4081-b673-8089f384494d,user_908,7/27/2025 9:26,Just doctor standard look hand better put poor career image.,['#SummerKicks'],USA,Florida,Orlando,-0.71,Negative,Ad Feedback,FALSE,4
CMP002,ITEM_1045,Facebook,fce9c63e-1918-4dd0-b4f3-320a85ae696f,user_798,4/10/2025 7:14,Attention discussion house fund build national thought along.,['#FootwearGoals'],USA,Massachusetts,Boston,-0.85,Negative,Ad Feedback,TRUE,0
CMP005,ITEM_1030,TikTok,225b0659-6209-4544-8cbd-ab68f8d28fcc,user_814,4/22/2025 17:37,Break front without attention themselves technology again purpose according state personal prevent.,['#SneakerDrop'],USA,Georgia,Atlanta,-0.86,Negative,Brand Perception,FALSE,5
CMP001,ITEM_1030,Twitter,19fdb4a6-c3b9-4067-b768-ba3d4ae0b276,user_819,5/21/2025 3:22,Response put conference character exist main usually right bag break Congress require.,['#RunFast2025'],USA,Washington,Seattle,0.5,Positive,Delivery,TRUE,0
CMP005,ITEM_1011,YouTube,e2e56a43-88db-4c2f-a584-c0f391dd650c,user_599,8/5/2025 18:52,Process art have control well old.,['#FootwearGoals'],USA,California,Los Angeles,-0.1,Neutral,Ad Feedback,TRUE,1
CMP004,ITEM_1015,YouTube,cdcc2b1f-0ef9-447e-b15c-251db6c232f8,user_696,8/27/2025 7:37,Boy maybe ahead expert candidate none lay nearly accept have tax.,['#SneakerDrop'],USA,California,Los Angeles,0.07,Neutral,Ad Feedback,FALSE,5
CMP002,ITEM_1036,Facebook,a7b81de3-bc71-494d-a933-a5a26c59542d,user_574,9/21/2025 8:47,Green north teach degree evening politics letter.,['#FootwearGoals'],USA,Illinois,Chicago,0.9,Positive,Ad Feedback,FALSE,5
CMP001,ITEM_1028,TikTok,05ef473c-8f3d-4ae0-9cce-bc025a443580,user_855,5/26/2025 0:58,Into clearly along professional present opportunity.,['#SneakerDrop'],USA,Colorado,Denver,-0.68,Negative,Brand Perception,TRUE,1
CMP003,ITEM_1020,Instagram,959a1774-cf78-40de-8aa9-2ace46932c91,user_692,6/29/2025 5:54,Live sound entire dog require spend operation author.,['#SummerKicks'],USA,Colorado,Denver,-0.46,Negative,Product Review,TRUE,1
CMP003,ITEM_1016,TikTok,7a2730d6-f929-4914-a08e-dc2003165859,user_686,9/3/2025 17:48,East two blood treat street present same.,['#FootwearGoals'],USA,Arizona,Phoenix,0.06,Neutral,Brand Perception,FALSE,1
CMP002,ITEM_1020,TikTok,6bcf116d-c1ec-4c0d-b491-3a2a600f9ba3,user_503,6/30/2025 16:53,Physical reason defense magazine specific one probably institution factor window summer thousand everybody within.,['#FootwearGoals'],USA,Florida,Orlando,-0.1,Neutral,Product Review,TRUE,2
CMP003,ITEM_1013,YouTube,a485234c-1b8a-4fc0-bbaf-c244b655271a,user_164,5/23/2025 14:36,Task yard agreement see image daughter fact see mind poor six.,['#RunFast2025'],USA,Illinois,Chicago,0.45,Positive,Ad Feedback,TRUE,4
CMP002,ITEM_1035,TikTok,e08d1b49-4bf2-40f3-a529-9614a52a4d60,user_912,4/17/2025 19:48,Have remember military network newspaper program allow.,['#FootwearGoals'],USA,Florida,Miami,0.63,Positive,Product Review,TRUE,2
CMP004,ITEM_1006,Instagram,6d33cdd6-0981-4b4b-83c1-16750461c55e,user_611,6/28/2025 23:46,Society music voice nor relationship treatment fall best southern thus bit information.,['#SummerKicks'],USA,Illinois,Chicago,0.5,Positive,Delivery,FALSE,1
CMP005,ITEM_1028,YouTube,7d3554b4-a3fa-497e-a291-4c6bb5ec68d5,user_556,5/2/2025 18:02,Matter think enough road truth season contain sport dinner measure fall.,['#RunFast2025'],USA,Illinois,Chicago,0.96,Positive,Product Review,TRUE,4
CMP003,ITEM_1018,Facebook,f966fbc3-fb91-405e-a2f0-c26cf237b2b4,user_723,6/14/2025 12:21,Indicate tell away toward event again town.,['#FitInStyle'],USA,California,San Diego,0.66,Positive,Product Review,FALSE,3
CMP002,ITEM_1018,TikTok,42aaea64-ae25-44f0-b827-a735618a77f2,user_101,7/16/2025 19:08,Whom candidate worker say writer particularly industry simple herself light church.,['#FitInStyle'],USA,Colorado,Denver,-0.09,Neutral,Brand Perception,FALSE,0
CMP001,ITEM_1034,TikTok,47ffcf74-647a-4e21-a0dc-f9bf1dd85086,user_608,8/1/2025 7:23,Beat exist could position develop about door support piece into arrive enjoy.,['#FitInStyle'],USA,Washington,Seattle,0.58,Positive,Ad Feedback,TRUE,1
CMP002,ITEM_1023,TikTok,9d3de62f-2ebf-4aa1-b42c-e3d6e8c44078,user_741,5/4/2025 3:11,Growth camera majority contain visit people citizen call difference pressure collection agency much call.,['#SummerKicks'],USA,Texas,Dallas,0.32,Positive,Brand Perception,TRUE,2
CMP002,ITEM_1005,Instagram,f480c740-8f9d-4a8d-940e-94448568aad4,user_325,5/1/2025 17:15,Doctor on between style plan suddenly project available.,['#SummerKicks'],USA,Illinois,Chicago,0.85,Positive,Ad Feedback,TRUE,3
CMP001,ITEM_1032,Twitter,cea7cb4c-6735-46c5-ae35-a26e7cc4fe41,user_726,6/20/2025 11:24,Speech chair statement speech go admit group.,['#SummerKicks'],USA,California,San Diego,0.04,Neutral,Product Review,TRUE,4
CMP001,ITEM_1003,YouTube,6ea45758-1f95-4672-9d0c-b00fa7403ed5,user_894,6/21/2025 8:43,Purpose role nor need friend issue security thank ground.,['#SneakerDrop'],USA,Georgia,Atlanta,0.91,Positive,Delivery,TRUE,5
CMP005,ITEM_1011,YouTube,d59124cc-9a0b-4547-95ce-06b772f37e29,user_603,6/23/2025 23:36,Training style near your lead among any line structure science eye in.,['#RunFast2025'],USA,Texas,Dallas,-0.68,Negative,Brand Perception,TRUE,1
CMP005,ITEM_1015,Facebook,1dd06e53-c52e-4b2c-b1d3-089e813337e5,user_502,4/30/2025 3:01,Great prove spring decade drug rise sure all stay any four theory.,['#FootwearGoals'],USA,Massachusetts,Boston,0.49,Positive,Ad Feedback,FALSE,0
CMP003,ITEM_1041,Instagram,1860ae43-9694-451c-97b3-a7909e805f51,user_68,9/21/2025 18:54,Former others hold stock fall need pattern gas word drive.,['#FootwearGoals'],USA,Massachusetts,Boston,0.31,Positive,Delivery,TRUE,5
CMP005,ITEM_1000,TikTok,decbe2e5-0703-44b4-959f-c33f84dff73b,user_547,4/17/2025 0:53,Nearly store structure themselves blood her morning.,['#FitInStyle'],USA,Texas,Dallas,-0.93,Negative,Delivery,TRUE,5
CMP004,ITEM_1027,TikTok,f6c7a2a6-6422-4340-b90b-480173aebdc3,user_20,8/12/2025 23:26,Student see quickly off its away.,['#RunFast2025'],USA,Arizona,Phoenix,-0.67,Negative,Ad Feedback,TRUE,3
CMP002,ITEM_1030,Facebook,8dcbdb32-b29d-4662-8b79-ada603869bea,user_688,6/13/2025 23:36,Around animal pattern not community author also couple produce property entire.,['#FitInStyle'],USA,Arizona,Phoenix,0.4,Positive,Delivery,TRUE,5
CMP004,ITEM_1016,TikTok,52b812ca-712a-406a-9b52-d186745cad81,user_445,8/8/2025 21:20,Scientist tree about receive you nice much herself action strong live.,['#RunFast2025'],USA,Texas,Dallas,0.07,Neutral,Product Review,TRUE,5
CMP003,ITEM_1036,Twitter,4251698a-91c1-4da9-9cbd-7785a210b3bd,user_13,4/10/2025 19:15,Card meet explain idea record event smile charge minute spend.,['#SneakerDrop'],USA,Massachusetts,Boston,-0.05,Neutral,Brand Perception,TRUE,3
CMP001,ITEM_1037,YouTube,c12dc7a2-7b44-4830-b537-d88de6b51360,user_131,7/23/2025 7:28,Which quite amount wall visit gas raise job worry probably into black everyone.,['#SummerKicks'],USA,Georgia,Atlanta,0.37,Positive,Ad Feedback,FALSE,2
CMP001,ITEM_1012,Facebook,5e915a10-62d6-4d18-91e4-def61897b41a,user_182,6/7/2025 16:43,College enjoy happy know past scientist Congress structure democratic billion figure even.,['#FootwearGoals'],USA,Georgia,Atlanta,0.74,Positive,Brand Perception,TRUE,5
CMP001,ITEM_1046,Instagram,94367331-2511-4ac4-af1b-8bbc48e95a19,user_784,4/12/2025 7:02,Run machine life determine return natural accept year another traditional Republican.,['#SneakerDrop'],USA,Texas,Dallas,0.57,Positive,Product Review,FALSE,4
CMP001,ITEM_1043,Twitter,d8b2541b-9a84-4708-a4ab-f6779a5efab4,user_424,6/7/2025 3:32,Generation assume despite radio husband technology yet group.,['#SneakerDrop'],USA,Washington,Seattle,0.96,Positive,Delivery,FALSE,4
CMP001,ITEM_1000,Twitter,ed0d5374-cf85-41aa-8528-606ff356a270,user_604,7/20/2025 17:38,Body myself positive call market and already several together yeah.,['#RunFast2025'],USA,Arizona,Phoenix,-0.09,Neutral,Product Review,TRUE,2
CMP003,ITEM_1013,YouTube,0dd82965-58ff-4505-8b0f-242f3b33ae4e,user_193,9/4/2025 6:21,Receive field threat leave card wonder such number wind often bit finish improve.,['#SneakerDrop'],USA,Texas,Austin,0.8,Positive,Product Review,TRUE,3
CMP003,ITEM_1037,YouTube,9abfb190-0b11-44e1-8862-224f75cc4ffc,user_98,6/14/2025 1:31,Tend friend activity key both parent sound hour data let activity central.,['#SneakerDrop'],USA,Washington,Seattle,-0.45,Negative,Ad Feedback,TRUE,3
CMP004,ITEM_1042,YouTube,b58cfdb5-a3f9-454c-8136-513b05e16e1d,user_669,6/26/2025 19:09,Must much bill build actually stage table simply fact.,['#FootwearGoals'],USA,Washington,Seattle,0.89,Positive,Brand Perception,TRUE,4
CMP001,ITEM_1024,Twitter,641b8968-1b19-4cb7-a637-07df1341bbf3,user_632,5/10/2025 23:56,Blood coach up hand purpose sound voice wait south operation education image measure.,['#FitInStyle'],USA,Texas,Austin,-0.05,Neutral,Ad Feedback,FALSE,5
