store_id,item_id,product_name,category,date,sales_volume,unit_price,sales_value,country,state,city,zipcode
STORE_124,ITEM_7488,T-Shirts,Tops,7/3/2025,3,44.04,132.12,USA,New York,New York,65205
STORE_135,ITEM_3827,Trousers,Bottoms,8/28/2025,10,55.35,553.5,USA,Texas,Houston,64774
STORE_161,ITEM_3742,Shorts,Bottoms,7/26/2025,25,134.86,3371.5,USA,Florida,Miami,98420
STORE_110,ITEM_1807,Sneakers,Footwear,8/11/2025,41,264.79,10856.39,USA,Georgia,Atlanta,47450
STORE_125,ITEM_4342,Sneakers,Footwear,7/3/2025,20,174.99,3499.8,USA,California,Los Angeles,39639
STORE_195,ITEM_8186,Sneakers,Footwear,5/22/2025,16,124.92,1998.72,USA,Illinois,Chicago,82318
STORE_113,ITEM_8962,Socks,Accessories,4/10/2025,23,111.36,2561.28,USA,Georgia,Atlanta,49269
STORE_131,ITEM_6653,Trousers,Bottoms,7/4/2025,38,63.19,2401.22,USA,California,Los Angeles,57213
STORE_162,ITEM_8166,Jackets,Outerwear,5/31/2025,18,280.79,5054.22,USA,Colorado,Denver,87160
STORE_106,ITEM_3228,Coats,Outerwear,9/25/2025,41,113.17,4639.97,USA,Nevada,Las Vegas,6073
STORE_113,ITEM_2031,Shirts,Tops,5/31/2025,39,213.44,8324.16,USA,Florida,Miami,79207
STORE_194,ITEM_8281,Scarves,Accessories,6/29/2025,41,279.14,11444.74,USA,Georgia,Atlanta,24060
STORE_110,ITEM_3796,Hoodies,Tops,7/2/2025,23,291.56,6705.88,USA,California,Los Angeles,58783
STORE_158,ITEM_9144,Blouses,Tops,8/7/2025,22,264.93,5828.46,USA,California,Los Angeles,19922
STORE_149,ITEM_3600,Hats,Accessories,6/3/2025,12,136.7,1640.4,USA,New York,New York,2857
STORE_182,ITEM_8826,Hoodies,Tops,9/6/2025,33,94.76,3127.08,USA,Georgia,Atlanta,57630
STORE_161,ITEM_1366,Jackets,Outerwear,4/20/2025,22,43.01,946.22,USA,Nevada,Las Vegas,33536
STORE_108,ITEM_9271,Belts,Accessories,9/8/2025,30,155.32,4659.6,USA,Colorado,Denver,19825
STORE_138,ITEM_5543,Jeans,Bottoms,6/7/2025,7,242.17,1695.19,USA,Texas,Houston,34354
STORE_186,ITEM_4375,Hats,Accessories,8/6/2025,7,140.24,981.68,USA,Arizona,Phoenix,82260
STORE_166,ITEM_5006,Shorts,Bottoms,8/26/2025,50,200.35,10017.5,USA,Washington,Seattle,84627
STORE_156,ITEM_8208,Socks,Accessories,6/28/2025,28,118.14,3307.92,USA,Florida,Miami,97483
STORE_146,ITEM_1307,Jeans,Bottoms,5/30/2025,21,104.84,2201.64,USA,Nevada,Las Vegas,20037
STORE_128,ITEM_6012,Scarves,Accessories,8/9/2025,50,140.93,7046.5,USA,Illinois,Chicago,80456
STORE_152,ITEM_6509,Vests,Outerwear,4/13/2025,37,68.92,2550.04,USA,New York,New York,89159
STORE_198,ITEM_5352,T-Shirts,Tops,9/22/2025,40,260.41,10416.4,USA,Colorado,Denver,2857
STORE_138,ITEM_4948,Sandals,Footwear,7/19/2025,8,116.82,934.56,USA,Georgia,Atlanta,84529
STORE_106,ITEM_3047,Trousers,Bottoms,7/24/2025,43,33.37,1434.91,USA,Nevada,Las Vegas,29161
STORE_158,ITEM_8575,Sneakers,Footwear,8/25/2025,15,234.62,3519.3,USA,Florida,Miami,19951
STORE_184,ITEM_2175,Scarves,Accessories,7/22/2025,17,214.39,3644.63,USA,Illinois,Chicago,99638
STORE_146,ITEM_6773,Coats,Outerwear,4/27/2025,30,289.34,8680.2,USA,Texas,Houston,2279
STORE_128,ITEM_2701,Trousers,Bottoms,8/18/2025,22,95.7,2105.4,USA,Florida,Miami,18046
STORE_168,ITEM_7447,Raincoats,Outerwear,7/28/2025,22,265.15,5833.3,USA,New York,New York,38762
STORE_119,ITEM_6145,Trousers,Bottoms,6/24/2025,16,261,4176,USA,Illinois,Chicago,26721
STORE_170,ITEM_6726,Scarves,Accessories,7/31/2025,2,253.52,507.04,USA,Arizona,Phoenix,41379
STORE_162,ITEM_5938,Scarves,Accessories,7/4/2025,24,279.83,6715.92,USA,Nevada,Las Vegas,5115
STORE_119,ITEM_1725,Sandals,Footwear,9/27/2025,34,236.56,8043.04,USA,Georgia,Atlanta,43713
STORE_121,ITEM_7726,Jeans,Bottoms,5/3/2025,16,79.75,1276,USA,Illinois,Chicago,5133
STORE_102,ITEM_5924,Trousers,Bottoms,7/21/2025,30,48.49,1454.7,USA,California,Los Angeles,19871
STORE_193,ITEM_5169,Vests,Outerwear,8/29/2025,32,207.44,6638.08,USA,New York,New York,5119
STORE_171,ITEM_3039,Coats,Outerwear,9/12/2025,23,219.82,5055.86,USA,Florida,Miami,37566
STORE_191,ITEM_9490,Scarves,Accessories,5/3/2025,14,159.81,2237.34,USA,California,Los Angeles,89112
STORE_115,ITEM_1607,Skirts,Bottoms,4/17/2025,30,27.11,813.3,USA,Georgia,Atlanta,67641
STORE_109,ITEM_1316,Socks,Accessories,8/23/2025,30,117.42,3522.6,USA,New York,New York,91878
STORE_195,ITEM_8181,Running Shoes,Footwear,6/12/2025,3,283.23,849.69,USA,New York,New York,53357
STORE_162,ITEM_1547,Raincoats,Outerwear,4/26/2025,35,141.09,4938.15,USA,Colorado,Denver,63170
STORE_140,ITEM_6121,Hats,Accessories,5/1/2025,44,47.4,2085.6,USA,Washington,Seattle,32984
STORE_185,ITEM_4872,T-Shirts,Tops,7/17/2025,36,235.78,8488.08,USA,Arizona,Phoenix,5152
STORE_186,ITEM_7583,Socks,Accessories,8/31/2025,16,118.82,1901.12,USA,Nevada,Las Vegas,82781
STORE_147,ITEM_4934,Shirts,Tops,5/4/2025,44,242.76,10681.44,USA,Nevada,Las Vegas,3081
STORE_107,ITEM_9012,Socks,Accessories,8/17/2025,30,55.86,1675.8,USA,California,Los Angeles,94937
STORE_127,ITEM_2398,Hats,Accessories,5/6/2025,15,244.24,3663.6,USA,Florida,Miami,97299
STORE_109,ITEM_1119,Boots,Footwear,4/18/2025,18,73.08,1315.44,USA,Colorado,Denver,83670
STORE_163,ITEM_3702,Socks,Accessories,8/17/2025,41,106.73,4375.93,USA,Florida,Miami,37624
STORE_186,ITEM_7638,Hats,Accessories,8/13/2025,15,107.82,1617.3,USA,Georgia,Atlanta,99517
STORE_188,ITEM_2024,Socks,Accessories,6/11/2025,18,165.64,2981.52,USA,Nevada,Las Vegas,49612
STORE_158,ITEM_1844,Boots,Footwear,5/18/2025,44,221.86,9761.84,USA,California,Los Angeles,16169
STORE_149,ITEM_3512,Trousers,Bottoms,9/26/2025,2,163.83,327.66,USA,Arizona,Phoenix,13323
STORE_193,ITEM_4887,Shorts,Bottoms,9/14/2025,31,246.74,7648.94,USA,Georgia,Atlanta,3868
STORE_197,ITEM_9299,Jeans,Bottoms,5/10/2025,34,129.3,4396.2,USA,Texas,Houston,91147
STORE_186,ITEM_3068,Belts,Accessories,6/30/2025,9,287.94,2591.46,USA,New York,New York,68107
STORE_141,ITEM_3726,T-Shirts,Tops,8/18/2025,11,245.43,2699.73,USA,Florida,Miami,84340
STORE_182,ITEM_9015,Running Shoes,Footwear,5/3/2025,35,178.93,6262.55,USA,Colorado,Denver,36029
STORE_150,ITEM_6015,Hoodies,Tops,5/11/2025,49,232.46,11390.54,USA,Colorado,Denver,17959
STORE_147,ITEM_7185,Raincoats,Outerwear,4/11/2025,45,80.14,3606.3,USA,Florida,Miami,98518
STORE_109,ITEM_5692,Skirts,Bottoms,8/21/2025,8,165.82,1326.56,USA,Florida,Miami,98673
STORE_148,ITEM_4503,Scarves,Accessories,9/24/2025,29,72.52,2103.08,USA,New York,New York,78655
STORE_126,ITEM_1949,Sneakers,Footwear,4/30/2025,36,251.15,9041.4,USA,Texas,Houston,55890
STORE_156,ITEM_4545,Belts,Accessories,8/21/2025,47,140.08,6583.76,USA,Colorado,Denver,5088
STORE_163,ITEM_5578,Jeans,Bottoms,7/2/2025,6,92.85,557.1,USA,Washington,Seattle,1142
STORE_133,ITEM_2220,Blouses,Tops,4/5/2025,43,166.22,7147.46,USA,California,Los Angeles,93585
STORE_107,ITEM_5373,Blouses,Tops,4/2/2025,7,51.16,358.12,USA,Arizona,Phoenix,38483
STORE_149,ITEM_4392,Coats,Outerwear,9/26/2025,1,74.77,74.77,USA,Washington,Seattle,5165
STORE_159,ITEM_5769,Socks,Accessories,7/31/2025,31,32.94,1021.14,USA,Georgia,Atlanta,88151
STORE_155,ITEM_8916,Belts,Accessories,7/10/2025,7,291.97,2043.79,USA,Georgia,Atlanta,49466
STORE_194,ITEM_3365,Shirts,Tops,7/6/2025,39,124.49,4855.11,USA,Georgia,Atlanta,12226
STORE_181,ITEM_2076,Vests,Outerwear,9/19/2025,27,71.95,1942.65,USA,Nevada,Las Vegas,67833
STORE_136,ITEM_1684,Sandals,Footwear,4/11/2025,35,166.59,5830.65,USA,Texas,Houston,96725
STORE_184,ITEM_1808,Socks,Accessories,7/7/2025,20,48.83,976.6,USA,Washington,Seattle,84412
STORE_185,ITEM_4705,Coats,Outerwear,8/26/2025,11,128.39,1412.29,USA,California,Los Angeles,11489
STORE_178,ITEM_5205,Skirts,Bottoms,4/21/2025,28,150.84,4223.52,USA,Georgia,Atlanta,83684
STORE_141,ITEM_1606,Running Shoes,Footwear,6/19/2025,46,273.74,12592.04,USA,Georgia,Atlanta,6183
STORE_172,ITEM_5098,T-Shirts,Tops,4/2/2025,3,290.27,870.81,USA,Georgia,Atlanta,35196
STORE_116,ITEM_5888,Jackets,Outerwear,5/2/2025,22,248.02,5456.44,USA,Illinois,Chicago,54887
STORE_170,ITEM_3021,Sandals,Footwear,8/5/2025,5,226.47,1132.35,USA,California,Los Angeles,46083
STORE_169,ITEM_7506,Jeans,Bottoms,9/10/2025,10,182.28,1822.8,USA,Illinois,Chicago,97416
STORE_122,ITEM_5542,Jackets,Outerwear,6/11/2025,8,289,2312,USA,Nevada,Las Vegas,96079
STORE_181,ITEM_5079,T-Shirts,Tops,7/11/2025,26,224.02,5824.52,USA,Colorado,Denver,28176
STORE_117,ITEM_1056,Shorts,Bottoms,5/27/2025,12,51.66,619.92,USA,Georgia,Atlanta,3569
STORE_158,ITEM_9356,Belts,Accessories,4/3/2025,24,241.95,5806.8,USA,Washington,Seattle,6153
STORE_125,ITEM_4799,Belts,Accessories,5/22/2025,50,298.22,14911,USA,Texas,Houston,40450
STORE_124,ITEM_5883,Hats,Accessories,4/14/2025,44,254.97,11218.68,USA,Washington,Seattle,99622
STORE_157,ITEM_6932,Running Shoes,Footwear,4/13/2025,16,267.91,4286.56,USA,Georgia,Atlanta,6236
STORE_143,ITEM_6103,Jeans,Bottoms,9/20/2025,17,125.67,2136.39,USA,Nevada,Las Vegas,31175
STORE_120,ITEM_1425,Hoodies,Tops,6/4/2025,48,42.82,2055.36,USA,New York,New York,17347
STORE_131,ITEM_9897,Running Shoes,Footwear,5/1/2025,13,44.3,575.9,USA,Texas,Houston,57086
STORE_172,ITEM_8900,Skirts,Bottoms,6/25/2025,38,23.34,886.92,USA,Washington,Seattle,56504
STORE_112,ITEM_8434,Hoodies,Tops,7/3/2025,32,280.11,8963.52,USA,Colorado,Denver,5218
STORE_104,ITEM_4149,Sandals,Footwear,8/2/2025,23,135.03,3105.69,USA,California,Los Angeles,58588
STORE_109,ITEM_5971,Jackets,Outerwear,8/16/2025,9,91.02,819.18,USA,Colorado,Denver,32149
STORE_150,ITEM_2527,Jackets,Outerwear,5/17/2025,17,171.44,2914.48,USA,Arizona,Phoenix,31901
STORE_157,ITEM_4916,Hoodies,Tops,6/29/2025,25,176.41,4410.25,USA,Illinois,Chicago,57360
STORE_159,ITEM_8495,Sandals,Footwear,7/19/2025,43,141.96,6104.28,USA,Georgia,Atlanta,36453
STORE_128,ITEM_5584,Running Shoes,Footwear,9/22/2025,20,110.89,2217.8,USA,Georgia,Atlanta,22514
STORE_181,ITEM_2311,Socks,Accessories,8/17/2025,49,152.28,7461.72,USA,Illinois,Chicago,83502
STORE_122,ITEM_4699,T-Shirts,Tops,4/25/2025,17,182.44,3101.48,USA,Illinois,Chicago,4404
STORE_133,ITEM_9189,Vests,Outerwear,9/26/2025,22,52.57,1156.54,USA,Arizona,Phoenix,80155
STORE_168,ITEM_5602,Sneakers,Footwear,4/30/2025,3,184.26,552.78,USA,Washington,Seattle,58150
STORE_111,ITEM_9870,Coats,Outerwear,7/21/2025,23,128.36,2952.28,USA,New York,New York,51762
STORE_106,ITEM_8924,Skirts,Bottoms,5/25/2025,30,186.42,5592.6,USA,Texas,Houston,49773
STORE_161,ITEM_5897,Scarves,Accessories,4/5/2025,27,252.95,6829.65,USA,Colorado,Denver,17671
STORE_173,ITEM_8931,Running Shoes,Footwear,4/4/2025,31,129.82,4024.42,USA,California,Los Angeles,83081
STORE_153,ITEM_6752,Raincoats,Outerwear,4/24/2025,22,149.17,3281.74,USA,Florida,Miami,48880
STORE_149,ITEM_3726,Socks,Accessories,5/23/2025,44,181.45,7983.8,USA,Texas,Houston,59489
STORE_197,ITEM_1405,Skirts,Bottoms,7/27/2025,14,182.39,2553.46,USA,Florida,Miami,3779
STORE_144,ITEM_9657,Scarves,Accessories,4/6/2025,48,136.72,6562.56,USA,Georgia,Atlanta,27660
STORE_183,ITEM_3981,Vests,Outerwear,5/21/2025,46,261.61,12034.06,USA,Colorado,Denver,57607
STORE_152,ITEM_3166,Boots,Footwear,5/7/2025,36,153.38,5521.68,USA,Washington,Seattle,99689
STORE_156,ITEM_8474,Socks,Accessories,9/8/2025,39,124.88,4870.32,USA,Nevada,Las Vegas,97491
STORE_118,ITEM_7656,Boots,Footwear,4/10/2025,25,82.39,2059.75,USA,Colorado,Denver,43811
STORE_185,ITEM_2142,Coats,Outerwear,4/1/2025,6,35.45,212.7,USA,Nevada,Las Vegas,6095
STORE_116,ITEM_3018,Coats,Outerwear,5/28/2025,36,187.18,6738.48,USA,Arizona,Phoenix,44347
STORE_169,ITEM_7666,Blouses,Tops,6/10/2025,42,276.56,11615.52,USA,California,Los Angeles,55486
STORE_124,ITEM_4798,Shorts,Bottoms,9/11/2025,44,283.66,12481.04,USA,Texas,Houston,19860
STORE_178,ITEM_4533,T-Shirts,Tops,6/19/2025,38,280.14,10645.32,USA,Texas,Houston,80968
STORE_151,ITEM_1369,Skirts,Bottoms,7/25/2025,46,269.09,12378.14,USA,Georgia,Atlanta,80870
STORE_151,ITEM_1037,Raincoats,Outerwear,4/21/2025,40,116.26,4650.4,USA,Illinois,Chicago,82037
STORE_168,ITEM_8170,Blouses,Tops,5/12/2025,26,110.47,2872.22,USA,Arizona,Phoenix,87154
STORE_164,ITEM_3237,Hoodies,Tops,7/8/2025,22,87.88,1933.36,USA,New York,New York,48376
STORE_132,ITEM_5340,Running Shoes,Footwear,8/9/2025,34,268.02,9112.68,USA,Georgia,Atlanta,33391
STORE_161,ITEM_9711,Scarves,Accessories,4/1/2025,50,285.18,14259,USA,Florida,Miami,65413
STORE_101,ITEM_9524,T-Shirts,Tops,9/5/2025,17,66.68,1133.56,USA,New York,New York,58134
STORE_100,ITEM_9673,Skirts,Bottoms,8/6/2025,21,89.32,1875.72,USA,Texas,Houston,37555
STORE_146,ITEM_3162,Vests,Outerwear,7/3/2025,22,244.2,5372.4,USA,Florida,Miami,23713
STORE_181,ITEM_9684,Vests,Outerwear,4/14/2025,29,172.42,5000.18,USA,Washington,Seattle,26526
STORE_192,ITEM_4746,Boots,Footwear,4/26/2025,38,286.27,10878.26,USA,California,Los Angeles,29452
STORE_161,ITEM_2231,T-Shirts,Tops,4/6/2025,3,272.55,817.65,USA,Illinois,Chicago,36679
STORE_153,ITEM_7574,Sneakers,Footwear,7/15/2025,14,286.4,4009.6,USA,Washington,Seattle,48243
STORE_172,ITEM_8732,Hats,Accessories,7/31/2025,34,237.49,8074.66,USA,Washington,Seattle,98600
STORE_132,ITEM_2249,Shirts,Tops,5/22/2025,11,245.56,2701.16,USA,Illinois,Chicago,8401
STORE_173,ITEM_3845,Scarves,Accessories,4/7/2025,8,152.69,1221.52,USA,Georgia,Atlanta,3326
STORE_114,ITEM_5922,Socks,Accessories,5/31/2025,28,22.34,625.52,USA,Florida,Miami,10992
STORE_100,ITEM_9299,Blouses,Tops,8/14/2025,31,21.26,659.06,USA,Washington,Seattle,67934
STORE_167,ITEM_3929,Jeans,Bottoms,8/27/2025,32,107.42,3437.44,USA,California,Los Angeles,42137
STORE_187,ITEM_3410,Boots,Footwear,8/31/2025,11,224.57,2470.27,USA,California,Los Angeles,11950
STORE_138,ITEM_6912,Running Shoes,Footwear,8/29/2025,24,285.19,6844.56,USA,Nevada,Las Vegas,2850
STORE_163,ITEM_9680,Sandals,Footwear,5/24/2025,40,58.5,2340,USA,Florida,Miami,99013
STORE_153,ITEM_7648,Running Shoes,Footwear,4/14/2025,9,264.84,2383.56,USA,Florida,Miami,37859
STORE_121,ITEM_6824,Jeans,Bottoms,5/21/2025,26,210.66,5477.16,USA,New York,New York,26327
STORE_121,ITEM_5518,Socks,Accessories,9/18/2025,4,84.35,337.4,USA,Florida,Miami,87400
STORE_198,ITEM_9758,Jackets,Outerwear,6/9/2025,22,101.86,2240.92,USA,Nevada,Las Vegas,18508
STORE_173,ITEM_1219,Hats,Accessories,6/21/2025,24,162.15,3891.6,USA,Illinois,Chicago,57634
STORE_150,ITEM_4541,Coats,Outerwear,6/19/2025,35,218.02,7630.7,USA,Illinois,Chicago,54696
STORE_133,ITEM_2440,Sandals,Footwear,7/14/2025,22,144.72,3183.84,USA,California,Los Angeles,80915
STORE_151,ITEM_3204,Hats,Accessories,9/24/2025,32,41.13,1316.16,USA,Illinois,Chicago,51730
STORE_179,ITEM_2633,Scarves,Accessories,5/14/2025,41,148.88,6104.08,USA,Washington,Seattle,4889
STORE_172,ITEM_2750,Sneakers,Footwear,4/13/2025,28,158.98,4451.44,USA,California,Los Angeles,5195
STORE_144,ITEM_3115,Coats,Outerwear,6/30/2025,5,180.01,900.05,USA,California,Los Angeles,81602
STORE_170,ITEM_3535,Running Shoes,Footwear,9/16/2025,47,221.84,10426.48,USA,Washington,Seattle,70758
STORE_172,ITEM_3447,Blouses,Tops,9/11/2025,29,255.7,7415.3,USA,Illinois,Chicago,89810
STORE_164,ITEM_6578,Shorts,Bottoms,6/3/2025,11,186.15,2047.65,USA,Nevada,Las Vegas,70146
STORE_141,ITEM_7094,Sneakers,Footwear,9/4/2025,8,41.65,333.2,USA,Washington,Seattle,87072
STORE_176,ITEM_5627,Shirts,Tops,9/5/2025,11,292.61,3218.71,USA,New York,New York,3328
STORE_189,ITEM_5959,Raincoats,Outerwear,9/5/2025,8,298.58,2388.64,USA,Nevada,Las Vegas,55060
STORE_130,ITEM_8663,Shorts,Bottoms,9/20/2025,38,135.37,5144.06,USA,Florida,Miami,83694
STORE_166,ITEM_2306,Coats,Outerwear,5/10/2025,35,86.57,3029.95,USA,Arizona,Phoenix,4824
STORE_193,ITEM_8697,Boots,Footwear,4/18/2025,29,85.98,2493.42,USA,Florida,Miami,22669
STORE_196,ITEM_3815,Vests,Outerwear,8/1/2025,17,103.18,1754.06,USA,Nevada,Las Vegas,10857
STORE_179,ITEM_5985,Shorts,Bottoms,8/19/2025,30,165.29,4958.7,USA,Arizona,Phoenix,43902
STORE_114,ITEM_8807,Shirts,Tops,8/31/2025,22,273.12,6008.64,USA,Arizona,Phoenix,38006
STORE_120,ITEM_1704,Shorts,Bottoms,7/6/2025,40,276.42,11056.8,USA,Washington,Seattle,85625
STORE_182,ITEM_9748,Boots,Footwear,4/16/2025,2,199.4,398.8,USA,Florida,Miami,38917
STORE_106,ITEM_7860,Hoodies,Tops,9/2/2025,41,28.56,1170.96,USA,Nevada,Las Vegas,3726
STORE_153,ITEM_2078,Sneakers,Footwear,8/27/2025,45,119.21,5364.45,USA,California,Los Angeles,3578
STORE_136,ITEM_3088,Shirts,Tops,7/28/2025,11,133.54,1468.94,USA,Georgia,Atlanta,33528
STORE_176,ITEM_5287,Blouses,Tops,4/7/2025,10,278.4,2784,USA,Arizona,Phoenix,27690
STORE_106,ITEM_4783,Shirts,Tops,8/22/2025,39,232.93,9084.27,USA,Colorado,Denver,38637
STORE_118,ITEM_6440,Jeans,Bottoms,6/30/2025,30,87.68,2630.4,USA,New York,New York,80462
STORE_150,ITEM_3986,Sandals,Footwear,5/11/2025,20,275.2,5504,USA,Texas,Houston,99813
STORE_173,ITEM_7899,Trousers,Bottoms,6/14/2025,1,266.06,266.06,USA,Arizona,Phoenix,89145
STORE_127,ITEM_4649,Sneakers,Footwear,4/20/2025,22,191.03,4202.66,USA,Texas,Houston,84672
STORE_120,ITEM_3680,Trousers,Bottoms,8/11/2025,37,170.84,6321.08,USA,Florida,Miami,52237
STORE_187,ITEM_7836,Hoodies,Tops,9/25/2025,27,275.25,7431.75,USA,Colorado,Denver,93469
STORE_131,ITEM_6782,Vests,Outerwear,4/30/2025,39,25.57,997.23,USA,New York,New York,30067
STORE_194,ITEM_3679,Blouses,Tops,8/24/2025,20,150.19,3003.8,USA,Georgia,Atlanta,39326
STORE_105,ITEM_1173,Shirts,Tops,7/28/2025,47,76.78,3608.66,USA,Arizona,Phoenix,85424
STORE_190,ITEM_1621,Belts,Accessories,8/7/2025,41,35.57,1458.37,USA,Colorado,Denver,84172
STORE_182,ITEM_2106,Trousers,Bottoms,5/23/2025,20,104.31,2086.2,USA,Georgia,Atlanta,99001
STORE_140,ITEM_6322,Vests,Outerwear,6/27/2025,17,204.42,3475.14,USA,Illinois,Chicago,72150
STORE_115,ITEM_5072,Sneakers,Footwear,5/28/2025,26,193.39,5028.14,USA,Texas,Houston,96821
STORE_156,ITEM_8092,Hats,Accessories,7/7/2025,24,247.2,5932.8,USA,California,Los Angeles,98391
STORE_139,ITEM_4218,Shorts,Bottoms,8/24/2025,15,211.49,3172.35,USA,Colorado,Denver,98550
STORE_127,ITEM_6234,Jackets,Outerwear,4/25/2025,48,237.8,11414.4,USA,Florida,Miami,2861
STORE_165,ITEM_3859,Hats,Accessories,6/28/2025,31,176.22,5462.82,USA,Arizona,Phoenix,38687
STORE_131,ITEM_4246,Hoodies,Tops,9/2/2025,33,47.61,1571.13,USA,Nevada,Las Vegas,20003
STORE_129,ITEM_8887,Blouses,Tops,6/12/2025,18,115.31,2075.58,USA,California,Los Angeles,48312
STORE_154,ITEM_4768,T-Shirts,Tops,9/26/2025,20,48.41,968.2,USA,Texas,Houston,59034
STORE_132,ITEM_8793,Blouses,Tops,8/20/2025,2,197.39,394.78,USA,Florida,Miami,1275
STORE_120,ITEM_8514,Scarves,Accessories,7/1/2025,4,87.68,350.72,USA,Illinois,Chicago,8048
STORE_151,ITEM_2189,Jeans,Bottoms,8/22/2025,4,55.14,220.56,USA,Arizona,Phoenix,42762
STORE_162,ITEM_1464,Hoodies,Tops,7/25/2025,46,45.14,2076.44,USA,New York,New York,46719
STORE_106,ITEM_9169,Skirts,Bottoms,7/8/2025,38,287.69,10932.22,USA,Washington,Seattle,89064
STORE_119,ITEM_3488,Jeans,Bottoms,7/5/2025,42,248.99,10457.58,USA,Florida,Miami,97645
STORE_109,ITEM_6006,Skirts,Bottoms,5/13/2025,6,186.24,1117.44,USA,Georgia,Atlanta,89611
STORE_116,ITEM_2435,Hoodies,Tops,8/25/2025,21,85.12,1787.52,USA,Arizona,Phoenix,56693
STORE_175,ITEM_2234,Sandals,Footwear,8/21/2025,6,256.45,1538.7,USA,Washington,Seattle,65689
STORE_193,ITEM_4657,Jeans,Bottoms,9/18/2025,45,106.82,4806.9,USA,Arizona,Phoenix,7473
STORE_114,ITEM_8707,Jeans,Bottoms,9/15/2025,22,213.76,4702.72,USA,Colorado,Denver,68081
STORE_150,ITEM_2986,Skirts,Bottoms,5/21/2025,28,243.31,6812.68,USA,Nevada,Las Vegas,46490
STORE_131,ITEM_7710,Blouses,Tops,6/4/2025,2,255.17,510.34,USA,Florida,Miami,26185
STORE_109,ITEM_3197,Jackets,Outerwear,8/27/2025,43,207.49,8922.07,USA,Georgia,Atlanta,35748
STORE_140,ITEM_4890,Scarves,Accessories,7/28/2025,9,22.59,203.31,USA,Georgia,Atlanta,26745
STORE_140,ITEM_2198,Sandals,Footwear,6/27/2025,3,100.97,302.91,USA,Georgia,Atlanta,99948
STORE_164,ITEM_7314,Sneakers,Footwear,7/8/2025,23,206.94,4759.62,USA,Colorado,Denver,83736
STORE_139,ITEM_2267,Vests,Outerwear,7/26/2025,13,212.03,2756.39,USA,Nevada,Las Vegas,57514
STORE_195,ITEM_1688,Jackets,Outerwear,9/17/2025,49,186,9114,USA,Washington,Seattle,96777
STORE_197,ITEM_5661,Running Shoes,Footwear,6/30/2025,49,136.93,6709.57,USA,New York,New York,21416
STORE_162,ITEM_3437,Running Shoes,Footwear,5/30/2025,33,166.84,5505.72,USA,Illinois,Chicago,53064
STORE_104,ITEM_4393,Belts,Accessories,7/16/2025,18,243.79,4388.22,USA,Washington,Seattle,89848
STORE_171,ITEM_4982,Jackets,Outerwear,6/24/2025,34,51.89,1764.26,USA,Georgia,Atlanta,61685
STORE_111,ITEM_6772,Socks,Accessories,5/6/2025,34,248.84,8460.56,USA,Washington,Seattle,32898
STORE_144,ITEM_1749,Trousers,Bottoms,5/19/2025,41,29.85,1223.85,USA,Colorado,Denver,62515
STORE_197,ITEM_7557,Socks,Accessories,5/15/2025,36,170.16,6125.76,USA,Arizona,Phoenix,19773
STORE_167,ITEM_3885,Shirts,Tops,6/20/2025,3,23.37,70.11,USA,Nevada,Las Vegas,64453
STORE_192,ITEM_1029,Shirts,Tops,9/3/2025,41,295.38,12110.58,USA,Texas,Houston,58219
STORE_180,ITEM_3528,Sneakers,Footwear,5/8/2025,13,148.27,1927.51,USA,Nevada,Las Vegas,59435
STORE_159,ITEM_1290,Trousers,Bottoms,9/12/2025,34,82.52,2805.68,USA,Florida,Miami,25955
STORE_177,ITEM_7559,Boots,Footwear,6/18/2025,29,286.64,8312.56,USA,California,Los Angeles,1886
STORE_144,ITEM_5182,Scarves,Accessories,4/20/2025,19,190.12,3612.28,USA,New York,New York,31349
STORE_133,ITEM_2301,Shirts,Tops,6/3/2025,25,154.63,3865.75,USA,Nevada,Las Vegas,79949
STORE_167,ITEM_7208,Belts,Accessories,9/24/2025,33,222.5,7342.5,USA,Georgia,Atlanta,28178
STORE_197,ITEM_6531,Raincoats,Outerwear,4/25/2025,32,270.1,8643.2,USA,New York,New York,40307
STORE_155,ITEM_6805,Sandals,Footwear,7/18/2025,3,118.31,354.93,USA,Florida,Miami,46853
STORE_138,ITEM_4395,Scarves,Accessories,5/2/2025,16,279.32,4469.12,USA,Georgia,Atlanta,20834
STORE_175,ITEM_4432,Running Shoes,Footwear,9/10/2025,10,24.55,245.5,USA,Nevada,Las Vegas,29182
STORE_144,ITEM_9671,Boots,Footwear,6/23/2025,28,112.76,3157.28,USA,Arizona,Phoenix,94029
STORE_161,ITEM_8812,Blouses,Tops,9/14/2025,16,25.16,402.56,USA,Nevada,Las Vegas,37484
STORE_188,ITEM_9112,T-Shirts,Tops,7/18/2025,36,154.69,5568.84,USA,Georgia,Atlanta,35552
STORE_147,ITEM_2765,Hats,Accessories,4/12/2025,19,173.3,3292.7,USA,Georgia,Atlanta,83532
STORE_133,ITEM_3352,T-Shirts,Tops,5/4/2025,43,36.12,1553.16,USA,New York,New York,57207
STORE_103,ITEM_6263,Skirts,Bottoms,4/26/2025,43,36.18,1555.74,USA,Arizona,Phoenix,14289
STORE_164,ITEM_1513,Skirts,Bottoms,8/27/2025,48,221.58,10635.84,USA,Colorado,Denver,5435
STORE_151,ITEM_9126,Hats,Accessories,5/22/2025,41,148.31,6080.71,USA,Colorado,Denver,58004
